95.40 , -5.10 , -108.00
95.50 , -5.10 , -111.00
95.60 , -5.10 , -109.00
95.70 , -5.10 , -106.00
95.80 , -5.10 , -103.00
95.90 , -5.10 , -103.00
96.00 , -5.10 , -108.00
96.10 , -5.10 , -109.00
96.20 , -5.10 , -108.00
96.30 , -5.10 , -106.00
96.40 , -5.10 , -106.00
96.50 , -5.10 , -106.00
96.60 , -5.10 , -146.00
96.70 , -5.10 , -105.00
96.80 , -5.10 , -103.00
96.90 , -5.10 , -102.00
97.00 , -5.10 , -102.00
97.10 , -5.10 , -103.00
97.20 , -5.10 , -106.00
97.30 , -5.10 , -105.00
97.40 , -5.10 , -103.00
97.50 , -5.10 , -100.00
97.60 , -5.10 , -102.00
97.70 , -5.10 , -105.00
97.80 , -5.10 , -106.00
97.90 , -5.10 , -105.00
98.00 , -5.10 , -104.00
98.10 , -5.10 , -103.00
98.20 , -5.10 , -105.00
98.30 , -5.10 , -106.00
98.40 , -5.10 , -107.00
98.50 , -5.10 , -103.00
98.60 , -5.10 , -102.00
98.70 , -5.10 , -100.00
98.80 , -5.10 , -103.00
98.90 , -5.10 , -105.00
99.00 , -5.10 , -104.00
99.10 , -5.10 , -100.00
99.20 , -5.10 , -99.00
99.30 , -5.10 , -101.00
99.40 , -5.10 , -102.00
99.50 , -5.10 , -104.00
99.60 , -5.10 , -103.00
99.70 , -5.10 , -100.00
99.80 , -5.10 , -99.00
99.90 , -5.10 , -102.00
100.00 , -5.10 , -102.00
100.10 , -5.10 , -103.00
100.20 , -5.10 , -102.00
100.30 , -5.10 , -99.00
100.40 , -5.10 , -99.00
100.50 , -5.10 , -97.00
100.60 , -5.10 , -101.00
100.70 , -5.10 , -102.00
100.80 , -5.10 , -99.00
100.90 , -5.10 , -99.00
101.00 , -5.10 , -99.00
101.10 , -5.10 , -99.00
101.20 , -5.10 , -100.00
101.30 , -5.10 , -102.00
101.40 , -5.10 , -100.00
101.50 , -5.10 , -98.00
101.60 , -5.10 , -99.00
101.70 , -5.10 , -98.00
101.80 , -5.10 , -100.00
101.90 , -5.10 , -100.00
102.00 , -5.10 , -98.00
102.10 , -5.10 , -97.00
102.20 , -5.10 , -97.00
102.30 , -5.10 , -95.00
102.40 , -5.10 , -97.00
102.50 , -5.10 , -98.00
102.60 , 5.10 , 46.00
102.70 , 5.10 , 105.00
102.80 , 5.10 , 112.00
102.90 , 5.10 , 114.00
103.00 , 5.10 , 115.00
103.10 , 5.10 , 116.00
103.20 , 5.10 , 115.00
103.30 , 5.10 , 113.00
103.40 , 5.10 , 114.00
103.50 , 5.10 , 113.00
103.60 , 5.10 , 114.00
103.70 , 5.10 , 114.00
103.80 , 5.10 , 111.00
103.90 , 5.10 , 112.00
